FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,SEX,Sesso,AGE,Età,EURO_LABOUR_STATUS,Condizione lavorativa europea,Y_STUDENT,Studente,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LF,Forze lavoro,9,Totale,2020,16,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LF,Forze lavoro,9,Totale,2021,19,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LF,Forze lavoro,9,Totale,2022,18,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LF,Forze lavoro,9,Totale,2023,23,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LF,Forze lavoro,9,Totale,2024,23,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LF,Forze lavoro,9,Totale,2025,14,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2018,10,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2019,13,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2020,8,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2021,8,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2022,12,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2023,16,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2024,17,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,EMP,Occupati,9,Totale,2025,9,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2018,10,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2019,8,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2020,8,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2021,11,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2022,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2023,6,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2024,6,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,UNEM,Disoccupati,9,Totale,2025,5,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2018,255,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2019,255,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2020,261,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2021,259,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2022,263,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2023,264,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2024,266,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOTIN,Totale inattivi,9,Totale,2025,279,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2018,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2019,8,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2020,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2021,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2022,6,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2023,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2024,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,LFP,Forze lavoro potenziali,9,Totale,2025,7,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2018,248,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2019,247,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2020,254,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2021,251,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2022,257,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2023,256,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2024,259,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,NOT,Non cercano e non disponibili,9,Totale,2025,272,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2018,276,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2019,275,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2020,276,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2021,278,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2022,282,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2023,286,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2024,289,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-19,15-19 anni,TOT,Totale,9,Totale,2025,292,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2018,141,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2019,133,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2020,134,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2021,141,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2022,151,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2023,146,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2024,141,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LF,Forze lavoro,9,Totale,2025,129,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2018,106,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2019,101,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2020,96,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2021,105,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2022,122,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2023,123,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2024,121,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,EMP,Occupati,9,Totale,2025,108,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2018,35,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2019,32,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2020,38,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2021,37,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2022,30,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2023,23,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2024,21,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,UNEM,Disoccupati,9,Totale,2025,21,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2018,141,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2019,149,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2020,148,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2021,142,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2022,133,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2023,137,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2024,143,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOTIN,Totale inattivi,9,Totale,2025,159,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2018,23,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2019,24,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2020,30,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2021,26,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2022,16,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2023,17,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2024,16,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,LFP,Forze lavoro potenziali,9,Totale,2025,16,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2018,117,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2019,125,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2020,118,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2021,116,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2022,117,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2023,120,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2024,127,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,NOT,Non cercano e non disponibili,9,Totale,2025,143,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2018,281,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2019,282,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2020,282,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2021,283,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2022,285,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2023,283,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2024,285,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y20-24,20-24 anni,TOT,Totale,9,Totale,2025,288,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2017,163,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2018,161,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2019,154,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2020,150,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2021,160,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2022,170,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2023,169,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2024,164,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LF,Forze lavoro,9,Totale,2025,143,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2017,112,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2018,116,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2019,114,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2020,103,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2021,113,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2022,134,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2023,139,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2024,138,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,EMP,Occupati,9,Totale,2025,117,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2017,51,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2018,45,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2019,39,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2020,46,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2021,47,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2022,36,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2023,30,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2024,26,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,UNEM,Disoccupati,9,Totale,2025,26,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2017,391,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2018,396,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2019,404,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2020,409,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2021,401,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2022,397,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2023,400,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2024,410,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOTIN,Totale inattivi,9,Totale,2025,438,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2018,30,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2019,32,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2020,38,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2021,34,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2022,22,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2023,24,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2024,23,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,LFP,Forze lavoro potenziali,9,Totale,2025,23,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2018,366,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2019,372,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2020,372,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2021,368,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2022,374,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2023,376,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2024,387,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,NOT,Non cercano e non disponibili,9,Totale,2025,415,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOT,Totale,9,Totale,2017,554,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOT,Totale,9,Totale,2018,557,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOT,Totale,9,Totale,2019,558,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOT,Totale,9,Totale,2020,559,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOT,Totale,9,Totale,2021,561,,
A,Annuale,ITE,Centro,POP,Popolazione 0 anni e più (in migliaia),1,Maschi,Y15-24,15-24 anni,TOT,Totale,9,Totale,2022,567,,
